"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FF","2023-04-09","96.6","1.6","5.91","Detmers, Reid",665489,672282,,"ball",,,,,12,"Vladimir Guerrero Jr.  lines out to center fielder Mike Trout.","R","R","L","LAA","TOR","B",,,0,0,2023,"1.03","1.45","0.39","4.13",,,,2,1,"Top",,,,,681351,,,-5.546718786808692,-140.57609685304445,-2.4527521275160273,14.976826680477075,32.829940045029,-12.677642883928666,"3.73","1.96",,,,"95.9",2125,"5.9",718644,672282,681351,592273,650859,543685,570482,621493,545361,592669,"54.57",,,,,,,,3,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",132,"0","0.021"
"FF","2023-04-09","96.1","1.77","5.78","Detmers, Reid",666182,672282,"field_out","hit_into_play",,,,,6,"Bo Bichette grounds out sharply to first baseman Brandon Drury.","R","R","L","LAA","TOR","X",3,"ground_ball",1,0,2023,"0.99","1.15","0.6","2.6",,,,1,1,"Top",160.3,156.45,,,681351,,,-5.301250933234068,-139.78618617026862,-5.410117940567479,14.110271427823545,30.95753786286617,-16.083740833753946,"3.71","1.74",84,"106.2",1,"95.5",2268,"5.9",718644,672282,681351,592273,650859,543685,570482,621493,545361,592669,"54.58",0.469,0.422,"0",1,0,0,4,2,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",224,"0.015","-0.201"
"CU","2023-04-09","76.5","1.53","6.06","Detmers, Reid",666182,672282,,"ball",,,,,13,"Bo Bichette grounds out sharply to first baseman Brandon Drury.","R","R","L","LAA","TOR","B",,,0,0,2023,"-1.27","-1.03","-2.15","1.11",,,,1,1,"Top",,,,,681351,,,-5.392316140279983,-111.19695565715327,-1.4186857273221554,-9.255783395982927,23.64686912894224,-40.56138075890758,"3.9","1.86",,,,"75",2477,"5.7",718644,672282,681351,592273,650859,543685,570482,621493,545361,592669,"54.84",,,,,,,,2,1,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",324,"0","0.028"
"SL","2023-04-09","92","1.48","5.98","Detmers, Reid",543807,672282,"strikeout","swinging_strike",,,,,13,"George Springer strikes out swinging.","R","R","L","LAA","TOR","S",2,,1,2,2023,"-0.22","0.33","-1.18","2.43",,,,0,1,"Top",,,,,681351,,,-6.236500172569202,-133.9633724482794,-3.910617331076937,-1.3663638830962255,27.728238491063728,-27.536291318939384,"3.49","1.63",,,,"91.5",1931,"5.9",718644,672282,681351,592273,650859,543685,570482,621493,545361,592669,"54.64",,,"0",1,0,0,,1,6,"Slider",0,0,0,0,0,0,0,0,"Strategic","Standard",171,"0.022","-0.174"
"FF","2023-04-09","97.2","1.48","5.88","Detmers, Reid",543807,672282,,"foul",,,,,11,"George Springer strikes out swinging.","R","R","L","LAA","TOR","S",,,1,2,2023,"0.92","1.34","-0.48","3.68",,,,0,1,"Top",,,,,681351,,,-7.314233912993958,-141.3554079434839,-3.3952765662109465,14.083673788621576,33.85388336453003,-13.671048906568517,"3.49","1.63",197,"73.3",45,"96.3",2148,"5.9",718644,672282,681351,592273,650859,543685,570482,621493,545361,592669,"54.58",,,,,,,,1,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard",134,"0","0"
"SL","2023-04-09","92.5","1.54","5.98","Detmers, Reid",543807,672282,,"foul",,,,,4,"George Springer strikes out swinging.","R","R","L","LAA","TOR","S",,,1,2,2023,"0.02","0.62","-0.35","2.82",,,,0,1,"Top",,,,,681351,,,-4.798085795315249,-134.71336571618127,-3.604762102901874,1.2347294938231426,28.486753718746197,-24.017286206962734,"3.49","1.63",134,"56.3",56,"91.8",2052,"5.8",718644,672282,681351,592273,650859,543685,570482,621493,545361,592669,"54.72",,,,,,,,1,4,"Slider",0,0,0,0,0,0,0,0,"Strategic","Standard",161,"0","0"
"FF","2023-04-09","96.4","1.75","5.83","Detmers, Reid",543807,672282,,"ball",,,,,12,"George Springer strikes out swinging.","R","R","L","LAA","TOR","B",,,0,2,2023,"1.09","1.4","0.47","4.57",,,,0,1,"Top",,,,,681351,,,-5.802210210855444,-140.14125894595344,-0.8553684584373131,15.694400106656198,36.0248651344769,-13.945494426941861,"3.66","1.91",,,,"94.7",2224,"5.7",718644,672282,681351,592273,650859,543685,570482,621493,545361,592669,"54.82",,,,,,,,1,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard",138,"0","0.025"
"FF","2023-04-09","96","1.69","5.84","Detmers, Reid",543807,672282,,"foul",,,,,2,"George Springer strikes out swinging.","R","R","L","LAA","TOR","S",,,0,1,2023,"1.14","1.44","-0.08","3.02",,,,0,1,"Top",,,,,681351,,,-7.173198197364106,-139.4220175376975,-5.0145208908084715,16.5262532443544,34.49924122282424,-12.527427506924639,"3.49","1.63",,,,"94.7",,"5.8",718644,672282,681351,592273,650859,543685,570482,621493,545361,592669,"54.65",,,,,,,,1,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard",,"0","-0.048"
"FF","2023-04-09","94.9","1.79","5.82","Detmers, Reid",543807,672282,,"foul",,,,,1,"George Springer strikes out swinging.","R","R","L","LAA","TOR","S",,,0,0,2023,"0.85","1.35","-0.47","3.24",,,,0,1,"Top",,,,,681351,,,-7.746403423140974,-138.00864831813985,-4.051362149774508,12.64389391558251,31.912495176271005,-14.258463326701392,"3.47","1.61",204,"70.8",26,"94.1",2116,"5.9",718644,672282,681351,592273,650859,543685,570482,621493,545361,592669,"54.56",,,,,,,,1,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard",180,"0","-0.037"
"SL","2023-04-03","89.8","1.23","6.05","Detmers, Reid",553993,672282,"single","hit_into_play",,,,,5,"Eugenio Suarez singles on a line drive to center fielder Mike Trout.   J.P. Crawford scores.    Julio Rodriguez to 3rd.","R","R","L","SEA","LAA","X",8,"line_drive",0,1,2023,"-0.12","0.44","-0.18","2.26",,641487,677594,2,5,"Bot",95.53,75.63,,,681351,,,-3.224597676466659,-130.68251118340754,-4.2915576699896185,-0.6898621995592543,28.860047332113695,-26.4748076751839,"3.45","1.6",277,"98.5",15,"89.1",2069,"5.9",718720,672282,681351,571875,592273,570482,650859,621493,545361,592669,"54.57",0.769,0.746,"0.9",1,1,0,4,47,2,"Slider",2,4,2,4,4,3,3,4,"Standard","Standard",141,"0.137","0.937"
"FF","2023-04-03","94.6","1.34","5.87","Detmers, Reid",553993,672282,,"swinging_strike",,,,,12,"Eugenio Suarez singles on a line drive to center fielder Mike Trout.   J.P. Crawford scores.    Julio Rodriguez to 3rd.","R","R","L","SEA","LAA","S",,,0,0,2023,"0.98","1.48","0.41","3.69",,641487,677594,2,5,"Bot",,,,,681351,,,-4.606173810478978,-137.68752730850895,-3.2842220258376553,13.49315247969825,31.2321767616925,-12.778434553002905,"3.45","1.6",,,,"94.2",1987,"6.1",718720,672282,681351,571875,592273,570482,650859,621493,545361,592669,"54.4",,,,,,,,47,1,"4-Seam Fastball",2,4,2,4,4,2,2,4,"Standard","Standard",136,"0","-0.084"
"CU","2023-04-03","73.3","1.32","6.13","Detmers, Reid",606192,672282,"field_out","hit_into_play",,,,,5,"Teoscar Hernandez flies out to center fielder Mike Trout.","R","R","L","SEA","LAA","X",8,"fly_ball",0,0,2023,"-1.33","-0.91","-0.27","2.27",,641487,677594,1,5,"Bot",145.91,101.37,,,681351,,,-0.9030984775519239,-106.6345986122299,1.2047190603367595,-9.806650961476286,21.548379274569978,-39.557628901328556,"3.46","1.66",249,"90.4",49,"71.8",2425,"5.5",718720,672282,681351,571875,592273,570482,650859,621493,545361,592669,"54.96",0.009,0.009,"0",1,0,0,3,46,1,"Curveball",2,4,2,4,4,2,2,4,"Standard","Standard",321,"-0.064","-0.475"
"SL","2023-04-03","89","1.34","5.99","Detmers, Reid",664034,672282,"field_out","hit_into_play",,,,,1,"Ty France pops out to second baseman Brandon Drury on the infield fly rule.","R","R","L","SEA","LAA","X",4,"popup",2,1,2023,"-0.08","0.32","-0.52","2.7",,641487,677594,0,5,"Bot",144.92,157.16,,,681351,,,-4.356810023741659,-129.5307901806591,-2.6821395630400815,0.02290909490941008,28.179035167215815,-28.16712013333266,"3.19","1.48",124,"74.5",66,"88.1",2032,"5.8",718720,672282,681351,571875,592273,570482,650859,621493,545361,592669,"54.68",0.001,0,"0",1,0,0,3,45,4,"Slider",2,4,2,4,4,2,2,4,"Standard","Standard",148,"-0.074","-0.502"
"FF","2023-04-03","93.6","1.41","5.83","Detmers, Reid",664034,672282,,"called_strike",,,,,5,"Ty France pops out to second baseman Brandon Drury on the infield fly rule.","R","R","L","SEA","LAA","S",,,2,0,2023,"0.86","1.14","0.08","2.67",,641487,677594,0,5,"Bot",,,,,681351,,,-5.313264916878976,-136.2254752765721,-4.928257479731722,11.88314060041098,30.499311622302503,-17.062473656263677,"3.22","1.5",,,,"93.1",1950,"6",718720,672282,681351,571875,592273,570482,650859,621493,545361,592669,"54.46",,,,,,,,45,3,"4-Seam Fastball",2,4,2,4,4,2,2,4,"Standard","Standard",134,"0","-0.185"
"FF","2023-04-03","94.2","1.52","5.77","Detmers, Reid",664034,672282,,"ball",,,,,11,"Ty France pops out to second baseman Brandon Drury on the infield fly rule.","R","R","L","SEA","LAA","B",,,1,0,2023,"0.98","1.44","-0.46","3.66",,641487,677594,0,5,"Bot",,,,,681351,,,-7.283948935071922,-136.99217291774124,-2.931267437532121,13.99722980160897,30.998805791382473,-13.587863617926788,"3.19","1.52",,,,"93.7",2075,"6.1",718720,672282,681351,571875,592273,570482,650859,621493,545361,592669,"54.44",,,,,,,,45,2,"4-Seam Fastball",2,4,2,4,4,2,2,4,"Standard","Standard",133,"0","0.165"
"CU","2023-04-03","73.1","1.41","5.99","Detmers, Reid",664034,672282,,"blocked_ball",,,,,13,"Ty France pops out to second baseman Brandon Drury on the infield fly rule.","R","R","L","SEA","LAA","B",,,0,0,2023,"-0.96","-1.31","-1.92","0.04",,641487,677594,0,5,"Bot",,,,,681351,,,-5.007959328534598,-106.22457405525944,-2.2066005703172147,-6.099054085745464,22.123664894186618,-41.71300530227388,"3.11","1.44",,,,"71.7",2304,"5.8",718720,672282,681351,571875,592273,570482,650859,621493,545361,592669,"54.71",,,,,,,,45,1,"Curveball",2,4,2,4,4,2,2,4,"Standard","Standard",319,"0","0.093"
"FF","2023-04-03","95.3","1.47","5.87","Detmers, Reid",677594,672282,"walk","ball",,,,,11,"Julio Rodriguez walks.","R","R","L","SEA","LAA","B",,,3,1,2023,"1.05","1.53","-0.4","4.64",,641487,,0,5,"Bot",,,,,681351,,,-7.230548428839929,-138.61861201196095,-1.008013404154659,15.248973672476344,32.81912413961012,-12.513714303926454,"3.28","1.47",,,,"94.4",2138,"5.9",718720,672282,681351,571875,592273,570482,650859,621493,545361,592669,"54.59",,,"0.7",1,0,0,,44,5,"4-Seam Fastball",2,4,2,4,4,2,2,4,"Standard","Standard",137,"0.049","0.164"
"FF","2023-04-03","94.8","1.32","5.77","Detmers, Reid",677594,672282,,"called_strike",,,,,1,"Julio Rodriguez walks.","R","R","L","SEA","LAA","S",,,3,0,2023,"1.2","1.35","-0.58","3",,641487,,0,5,"Bot",,,,,681351,,,-7.6016804119803645,-137.75994159726167,-4.5174753295810675,16.960961789614615,32.79327851709814,-14.209673759595322,"3.25","1.49",,,,"94",2144,"6.1",718720,672282,681351,571875,592273,570482,650859,621493,545361,592669,"54.43",,,,,,,,44,4,"4-Seam Fastball",2,4,2,4,4,2,2,4,"Standard","Standard",139,"0","-0.049"
"FF","2023-04-03","94.9","1.45","5.89","Detmers, Reid",677594,672282,,"ball",,,,,12,"Julio Rodriguez walks.","R","R","L","SEA","LAA","B",,,2,0,2023,"0.87","1.51","0.01","4.07",,641487,,0,5,"Bot",,,,,681351,,,-5.6759968428953815,-138.10146662175347,-2.413891319883088,12.423427136919589,33.40070741149624,-12.635845007247097,"3.2","1.48",,,,"93.9",2141,"5.9",718720,672282,681351,571875,592273,570482,650859,621493,545361,592669,"54.6",,,,,,,,44,3,"4-Seam Fastball",2,4,2,4,4,2,2,4,"Standard","Standard",138,"0","0.129"
"CH","2023-04-03","84.6","1.32","5.77","Detmers, Reid",677594,672282,,"ball",,,,,13,"Julio Rodriguez walks.","R","R","L","SEA","LAA","B",,,1,0,2023,"1.06","0.76","-0.19","1.08",,641487,,0,5,"Bot",,,,,681351,,,-5.579896793812021,-122.96109606127091,-6.046164310012539,11.837578920585504,24.342166509150783,-23.460195946230243,"3.23","1.46",,,,"83.9",1581,"5.9",718720,672282,681351,571875,592273,570482,650859,621493,545361,592669,"54.64",,,,,,,,44,2,"Changeup",2,4,2,4,4,2,2,4,"Strategic","Standard",128,"0","0.073"
"SL","2023-04-03","88.9","1.42","5.92","Detmers, Reid",677594,672282,,"ball",,,,,13,"Julio Rodriguez walks.","R","R","L","SEA","LAA","B",,,0,0,2023,"0.02","0.56","-0.76","1.35",,641487,,0,5,"Bot",,,,,681351,,,-5.361378190200466,-129.26362922356867,-6.290209378549957,1.3715678550191082,26.830253301501525,-24.781937796644968,"3.27","1.54",,,,"88.4",1995,"6",718720,672282,681351,571875,592273,570482,650859,621493,545361,592669,"54.49",,,,,,,,44,1,"Slider",2,4,2,4,4,2,2,4,"Standard","Standard",126,"0","0.069"
"SL","2023-04-03","87.9","1.37","5.94","Detmers, Reid",641487,672282,"double","hit_into_play",,,,,5,"J.P. Crawford doubles (1) on a sharp line drive to right fielder Hunter Renfroe.","R","L","L","SEA","LAA","X",9,"line_drive",1,1,2023,"-0.03","0.14","-0.04","2.43",,,,0,5,"Bot",158.11,50.6,,,681351,,,-3.3244240085838834,-128.01862835553345,-2.6976894424629596,0.2983714668094229,25.750005832311828,-30.29704088140208,"3.35","1.6",375,"103.8",18,"87.4",2116,"5.8",718720,672282,681351,571875,592273,570482,650859,621493,545361,592669,"54.66",0.489,0.602,"1.25",1,1,1,5,43,3,"Slider",2,4,2,4,4,2,2,4,"Standard","Standard",182,"0.083","0.626"
"SL","2023-04-03","87.8","1.43","5.96","Detmers, Reid",641487,672282,,"called_strike",,,,,4,"J.P. Crawford doubles (1) on a sharp line drive to right fielder Hunter Renfroe.","R","L","L","SEA","LAA","S",,,1,0,2023,"-0.08","0.39","-0.3","2.29",,,,0,5,"Bot",,,,,681351,,,-3.986956680345637,-127.69989603058453,-3.4847936582116805,0.08093615695346953,29.202755920075198,-27.384568710621622,"3.34","1.62",,,,"86.5",2033,"5.7",718720,672282,681351,571875,592273,570482,650859,621493,545361,592669,"54.76",,,,,,,,43,2,"Slider",2,4,2,4,4,2,2,4,"Standard","Standard",142,"0","-0.046"
"FF","2023-04-03","92.7","1.49","5.81","Detmers, Reid",641487,672282,,"ball",,,,,12,"J.P. Crawford doubles (1) on a sharp line drive to right fielder Hunter Renfroe.","R","L","L","SEA","LAA","B",,,0,0,2023,"1.37","0.93","1.5","2.98",,,,0,5,"Bot",,,,,681351,,,-2.9114598931081503,-135.0108817430162,-3.4044251477888947,17.31845081118547,30.87714670114697,-20.32672447648489,"3.33","1.61",,,,"91.6",,"5.7",718720,672282,681351,571875,592273,570482,650859,621493,545361,592669,"54.83",,,,,,,,43,1,"4-Seam Fastball",2,4,2,4,4,2,2,4,"Standard","Standard",,"0","0.039"
"SL","2023-04-03","90.5","1.33","6.01","Detmers, Reid",669450,672282,"strikeout","swinging_strike",,,,,5,"Cooper Hummel strikes out swinging.","R","R","L","SEA","LAA","S",2,,3,2,2023,"-0.1","0.56","-0.13","1.98",,,,2,4,"Bot",,,,,681351,,,-3.402475961140861,-131.79313658499177,-5.348281087739457,-0.549403160386428,25.609862279841984,-24.747683014671722,"3.13","1.42",,,,"90.1",2055,"5.8",718720,672282,681351,571875,592273,570482,650859,621493,545361,592669,"54.69",,,"0",1,0,0,,36,6,"Slider",2,2,2,2,2,2,2,2,"Standard","Standard",130,"-0.013","-0.131"
"CU","2023-04-03","75.4","1.38","6.12","Detmers, Reid",669450,672282,,"ball",,,,,12,"Cooper Hummel strikes out swinging.","R","R","L","SEA","LAA","B",,,2,2,2023,"-1.28","-0.99","0.92","3.37",,,,2,4,"Bot",,,,,681351,,,1.3047843368063075,-109.67375749956966,3.152929595206177,-10.48606620880209,20.877341714265253,-40.91309724900041,"3.1","1.38",,,,"74.2",2386,"5.6",718720,672282,681351,571875,592273,570482,650859,621493,545361,592669,"54.89",,,,,,,,36,5,"Curveball",2,2,2,2,2,2,2,2,"Standard","Standard",317,"0","0.041"
"FF","2023-04-03","96.3","1.43","5.97","Detmers, Reid",669450,672282,,"ball",,,,,12,"Cooper Hummel strikes out swinging.","R","R","L","SEA","LAA","B",,,1,2,2023,"1.02","1.29","1.54","4.68",,,,2,4,"Bot",,,,,681351,,,-2.0394331150736185,-140.2994526206141,-0.7780110666689837,13.95953626083006,33.321331442611665,-15.213800945243703,"3.15","1.53",,,,"95.5",2064,"5.9",718720,672282,681351,571875,592273,570482,650859,621493,545361,592669,"54.65",,,,,,,,36,4,"4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard",135,"0","0.018"
"SL","2023-04-03","89.6","1.34","5.98","Detmers, Reid",669450,672282,,"ball",,,,,13,"Cooper Hummel strikes out swinging.","R","R","L","SEA","LAA","B",,,0,2,2023,"-0.04","0.23","-1.04","0.09",,,,2,4,"Bot",,,,,681351,,,-5.7801174558521575,-130.19347274209204,-8.971686764412262,0.7765327644982547,27.19954901002577,-27.867323822786865,"3.16","1.55",,,,"89.3",2166,"6.2",718720,672282,681351,571875,592273,570482,650859,621493,545361,592669,"54.35",,,,,,,,36,3,"Slider",2,2,2,2,2,2,2,2,"Standard","Standard",112,"0","0.014"
"FF","2023-04-03","96.4","1.4","5.85","Detmers, Reid",669450,672282,,"called_strike",,,,,1,"Cooper Hummel strikes out swinging.","R","R","L","SEA","LAA","S",,,0,1,2023,"1.07","1.52","-0.69","2.98",,,,2,4,"Bot",,,,,681351,,,-7.932837855512069,-140.10927539300047,-5.505640620286459,15.819522986265707,30.886324623965603,-11.022284159913296,"3.17","1.48",,,,"96.1",2231,"6.2",718720,672282,681351,571875,592273,570482,650859,621493,545361,592669,"54.35",,,,,,,,36,2,"4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard",141,"0","-0.025"
"FF","2023-04-03","96","1.5","5.83","Detmers, Reid",669450,672282,,"foul",,,,,2,"Cooper Hummel strikes out swinging.","R","R","L","SEA","LAA","S",,,0,0,2023,"1.19","1.35","0.1","2.8",,,,2,4,"Bot",,,,,681351,,,-6.382034733258515,-139.52710862596123,-5.447524012358681,16.952392629141816,32.307402118981784,-13.566606114129607,"3.13","1.42",195,"71.9",21,"95.5",2156,"6.1",718720,672282,681351,571875,592273,570482,650859,621493,545361,592669,"54.36",,,,,,,,36,1,"4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard",143,"0","-0.021"
"CU","2023-04-03","76.5","1.23","6.17","Detmers, Reid",608596,672282,"strikeout","called_strike",,,,,6,"Tom Murphy called out on strikes.","R","R","L","SEA","LAA","S",2,,2,2,2023,"-1.2","-1.11","0.47","2.64",,,,1,4,"Bot",,,,,681351,,,0.5608615983712077,-111.38034598284727,1.623063909038542,-10.047557463070138,22.29895159236189,-41.92229897108166,"3.21","1.56",,,,"75.3",2355,"5.6",718720,672282,681351,571875,592273,570482,650859,621493,545361,592669,"54.87",,,"0",1,0,0,,35,5,"Curveball",2,2,2,2,2,2,2,2,"Standard","Standard",318,"-0.019","-0.154"
"SL","2023-04-03","88.3","1.34","6.1","Detmers, Reid",608596,672282,,"ball",,,,,12,"Tom Murphy called out on strikes.","R","R","L","SEA","LAA","B",,,1,2,2023,"-0.06","0.07","0.57","3.83",,,,1,4,"Bot",,,,,681351,,,-1.728997911360366,-128.70585886463095,0.3623268491602305,-0.3237047581194954,26.42390259924042,-31.721889344148217,"3.29","1.58",,,,"87.7",2109,"5.8",718720,672282,681351,571875,592273,570482,650859,621493,545361,592669,"54.74",,,,,,,,35,4,"Slider",2,2,2,2,2,2,2,2,"Standard","Standard",260,"0","0.031"
"SL","2023-04-03","90.9","1.33","6","Detmers, Reid",608596,672282,,"ball",,,,,11,"Tom Murphy called out on strikes.","R","R","L","SEA","LAA","B",,,0,2,2023,"0.06","0.33","-0.08","3.87",,,,1,4,"Bot",,,,,681351,,,-3.638699051012193,-132.2376369126406,-0.046385164508443766,1.6394638125515688,32.96651224644871,-28.590078936078378,"3.26","1.61",,,,"89.5",1923,"5.8",718720,672282,681351,571875,592273,570482,650859,621493,545361,592669,"54.66",,,,,,,,35,3,"Slider",2,2,2,2,2,2,2,2,"Standard","Standard",143,"0","0.015"
"CU","2023-04-03","75.5","1.57","6.1","Detmers, Reid",608596,672282,,"called_strike",,,,,6,"Tom Murphy called out on strikes.","R","R","L","SEA","LAA","S",,,0,1,2023,"-1.42","-1.07","0.51","2.29",,,,1,4,"Bot",,,,,681351,,,0.33852186079412966,-109.83586609779668,1.169844141379137,-11.474409740438402,22.354688554906247,-41.240595718227524,"3.26","1.64",,,,"74.3",2550,"5.7",718720,672282,681351,571875,592273,570482,650859,621493,545361,592669,"54.77",,,,,,,,35,2,"Curveball",2,2,2,2,2,2,2,2,"Standard","Standard",316,"0","-0.038"
"FF","2023-04-03","95.1","1.5","5.87","Detmers, Reid",608596,672282,,"foul",,,,,11,"Tom Murphy called out on strikes.","R","R","L","SEA","LAA","S",,,0,0,2023,"1.03","1.35","-0.21","3.69",,,,1,4,"Bot",,,,,681351,,,-6.775555323536197,-138.29323554335627,-3.056336447426645,14.779678040487632,31.0522936076388,-14.373071083422673,"3.33","1.65",279,"80.2",43,"94.7",2146,"6.1",718720,672282,681351,571875,592273,570482,650859,621493,545361,592669,"54.41",,,,,,,,35,1,"4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard",135,"0","-0.027"
"CH","2023-04-03","84.8","1.48","5.87","Detmers, Reid",664059,672282,"field_out","hit_into_play",,,,,12,"Sam Haggerty grounds out, shortstop Luis Rengifo to first baseman Jake Lamb.","R","R","L","SEA","LAA","X",6,"ground_ball",0,1,2023,"1.38","0.49","0.83","2.5",,,,0,4,"Bot",116.53,147.52,,,681351,,,-4.231609823640658,-123.54258284686044,-2.5582314858805897,15.015600258166655,23.574636131492824,-26.823770914544347,"3.11","1.45",9,"97.7",-17,"84.2",1476,"5.7",718720,672282,681351,571875,592273,570482,650859,621493,545361,592669,"54.75",0.163,0.147,"0",1,0,0,2,34,2,"Changeup",2,2,2,2,2,2,2,2,"Standard","Standard",126,"-0.027","-0.197"
"CU","2023-04-03","73.3","1.6","6.03","Detmers, Reid",664059,672282,,"called_strike",,,,,12,"Sam Haggerty grounds out, shortstop Luis Rengifo to first baseman Jake Lamb.","R","R","L","SEA","LAA","S",,,0,0,2023,"-1.37","-1.11","1.1","2.67",,,,0,4,"Bot",,,,,681351,,,1.3140139593032496,-106.70657608711167,2.3140415385857334,-10.75107187633873,16.815762714847235,-41.26729185918343,"3.12","1.47",,,,"72.4",2430,"5.4",718720,672282,681351,571875,592273,570482,650859,621493,545361,592669,"55.09",,,,,,,,34,1,"Curveball",2,2,2,2,2,2,2,2,"Standard","Standard",319,"0","-0.037"
"FF","2023-04-03","96.1","1.45","5.8","Detmers, Reid",572041,672282,"field_out","hit_into_play",,,,,11,"AJ Pollock flies out to center fielder Mike Trout.","R","R","L","SEA","LAA","X",8,"fly_ball",0,0,2023,"1.11","1.22","-0.58","3.69",664034,,,2,3,"Bot",147.85,52.69,,,681351,,,-7.832843375119772,-139.8133017921338,-2.751365573360589,16.263107747940815,30.654297718224274,-15.770305578228921,"3.53","1.69",366,"96.4",27,"95.7",2063,"6",718720,672282,681351,571875,592273,570482,650859,621493,545361,592669,"54.47",0.263,0.426,"0",1,0,0,5,27,1,"4-Seam Fastball",2,1,2,1,1,2,2,1,"Standard","Standard",141,"-0.035","-0.377"
"CU","2023-04-03","75.6","1.35","6.02","Detmers, Reid",553993,672282,"strikeout","called_strike",,,,,5,"Eugenio Suarez called out on strikes.","R","R","L","SEA","LAA","S",2,,0,2,2023,"-1.4","-1.25","0.14","2.31",664034,,,1,3,"Bot",,,,,681351,,,-0.014141014789233741,-110.02746192816099,1.674701655688473,-11.24738864669314,22.499678578526307,-42.78995770799954,"3.36","1.54",,,,"74.2",2623,"5.6",718720,672282,681351,571875,592273,570482,650859,621493,545361,592669,"54.93",,,"0",1,0,0,,26,5,"Curveball",2,1,2,1,1,2,2,1,"Strategic","Standard",321,"-0.058","-0.327"
"FF","2023-04-03","95.9","1.48","5.84","Detmers, Reid",553993,672282,,"foul",,,,,2,"Eugenio Suarez called out on strikes.","R","R","L","SEA","LAA","S",,,0,2,2023,"0.93","1.21","-0.01","2.88",664034,,,1,3,"Bot",,,,,681351,,,-5.992226085783867,-139.48688723185953,-4.9182518540726905,13.467650009866112,31.84124942681344,-15.495160458690624,"3.45","1.6",255,"79.2",40,"95.3",2073,"6",718720,672282,681351,571875,592273,570482,650859,621493,545361,592669,"54.49",,,,,,,,26,4,"4-Seam Fastball",2,1,2,1,1,2,2,1,"Strategic","Standard",138,"0","0"
"SL","2023-04-03","90.6","1.31","5.91","Detmers, Reid",553993,672282,,"foul",,,,,4,"Eugenio Suarez called out on strikes.","R","R","L","SEA","LAA","S",,,0,2,2023,"-0.02","0.71","-0.34","2.52",664034,,,1,3,"Bot",,,,,681351,,,-4.064849036947645,-131.88299457422667,-4.084921598872455,0.6295898198532042,26.52812788001223,-23.181323586672875,"3.45","1.6",183,"74.1",56,"90.2",1866,"5.9",718720,672282,681351,571875,592273,570482,650859,621493,545361,592669,"54.6",,,,,,,,26,3,"Slider",2,1,2,1,1,2,2,1,"Strategic","Standard",129,"0","0"
"FF","2023-04-03","95.5","1.5","5.86","Detmers, Reid",553993,672282,,"foul",,,,,2,"Eugenio Suarez called out on strikes.","R","R","L","SEA","LAA","S",,,0,1,2023,"0.93","1.53","-0.21","3.21",664034,,,1,3,"Bot",,,,,681351,,,-6.524395429900678,-138.78941540853202,-4.6983596300092065,13.464006086449093,33.488369954368224,-11.531677015900978,"3.45","1.6",198,"78.4",18,"94.6",2262,"6",718720,672282,681351,571875,592273,570482,650859,621493,545361,592669,"54.52",,,,,,,,26,2,"4-Seam Fastball",2,1,2,1,1,2,2,1,"Strategic","Standard",138,"0","-0.117"
