"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"ST","2023-05-09","84","-2.6","5.47","Ohtani, Shohei",667452,660271,"field_out","hit_into_play",,,,,6,"Corey Julks flies out to left fielder Taylor Ward.","R","R","R","LAA","HOU","X",7,"fly_ball",1,1,2023,"1.38","0.65","0.39","2.31",,,,0,5,"Top",50.32,68.58,,,608360,,,4.248513914794207,-122.29991919890205,-2.226900637024932,12.931715286866286,24.644891650890766,-25.377819228982595,"3.33","1.65",370,"94.8",32,"84.9",2451,"6.9",718237,660271,608360,570482,592273,543685,687263,621493,545361,592669,"53.59",0.163,0.262,"0",1,0,0,3,30,3,"Sweeper",1,0,0,1,0,1,0,1,"Standard","Standard",65,"0.032","-0.227"
"ST","2023-05-09","83.4","-2.6","5.48","Ohtani, Shohei",667452,660271,,"ball",,,,,13,"Corey Julks flies out to left fielder Taylor Ward.","R","R","R","LAA","HOU","B",,,0,1,2023,"1.69","0.34","-0.97","2.4",,,,0,5,"Top",,,,,608360,,,0.41004868639430814,-121.55864400640107,-1.340818927065222,16.7130926021228,23.719874155875182,-28.735090360387872,"3.26","1.67",,,,"84.3",2389,"6.8",718237,660271,608360,570482,592273,543685,687263,621493,545361,592669,"53.72",,,,,,,,30,2,"Sweeper",1,0,0,1,0,1,0,1,"Standard","Standard",70,"0","0.03"
"SI","2023-05-09","92.5","-2.26","5.71","Ohtani, Shohei",667452,660271,,"called_strike",,,,,6,"Corey Julks flies out to left fielder Taylor Ward.","R","R","R","LAA","HOU","S",,,0,0,2023,"-1.57","0.41","0.4","2.21",,,,0,5,"Top",,,,,608360,,,10.28052751958693,-134.23077563606586,-4.002532909320094,-21.20715095068782,29.35098999475348,-26.524258903642668,"3.32","1.67",,,,"93.2",2749,"6.9",718237,660271,608360,570482,592273,543685,687263,621493,545361,592669,"53.6",,,,,,,,30,1,"Sinker",1,0,0,1,0,1,0,1,"Standard","Standard",332,"0","-0.037"
"ST","2023-05-09","81.9","-2.47","5.53","Ohtani, Shohei",667452,660271,"caught_stealing_2b","called_strike",,,,,6,"Jeremy Pena caught stealing 2nd base, catcher Chris Okey to second baseman Brandon Drury.","R","R","R","LAA","HOU","S",2,,3,1,2023,"1.67","0.26","0.31","2.25",,,665161,2,4,"Top",,,,,608360,,,3.088740559514487,-119.26418096321339,-1.3493852462895337,15.305121994124612,23.536321844348,-29.690958315886483,"3.21","1.67",,,,"82.9",2536,"6.9",718237,660271,608360,570482,592273,543685,687263,621493,545361,592669,"53.55",,,"0",0,0,0,,26,5,"Sweeper",1,0,0,1,0,1,0,1,"Standard","Standard",69,"0.029","-0.347"
"ST","2023-05-09","82.1","-2.55","5.49","Ohtani, Shohei",667452,660271,,"ball",,,,,13,"Jeremy Pena caught stealing 2nd base, catcher Chris Okey to second baseman Brandon Drury.","R","R","R","LAA","HOU","B",,,2,1,2023,"1.49","0.46","-1.01","2.31",,,665161,2,4,"Top",,,,,608360,,,0.5923311432217445,-119.5651760664141,-1.5780608209720564,14.230241373821638,22.79305576801011,-27.635338042193855,"3.26","1.67",,,,"82.7",2428,"6.6",718237,660271,608360,570482,592273,543685,687263,621493,545361,592669,"53.88",,,,,,,,26,4,"Sweeper",1,0,0,1,0,1,0,1,"Standard","Standard",67,"0","0.077"
"SI","2023-05-09","94.6","-2.28","5.64","Ohtani, Shohei",667452,660271,,"blocked_ball",,,,,13,"Jeremy Pena caught stealing 2nd base, catcher Chris Okey to second baseman Brandon Drury.","R","R","R","LAA","HOU","B",,,1,1,2023,"-1.6","0.14","-0.36","0.56",,,665161,2,4,"Top",,,,,608360,,,8.672659643772855,-137.3043388737303,-7.909326635043867,-22.152831399944475,31.96015961272779,-28.660495236595622,"3.28","1.67",,,,"95.4",2209,"7",718237,660271,608360,570482,592273,543685,687263,621493,545361,592669,"53.48",,,,,,,,26,3,"Sinker",1,0,0,1,0,1,0,1,"Standard","Standard",332,"0","0.036"
"SI","2023-05-09","93.7","-2.16","5.64","Ohtani, Shohei",667452,660271,,"ball",,,,,14,"Jeremy Pena caught stealing 2nd base, catcher Chris Okey to second baseman Brandon Drury.","R","R","R","LAA","HOU","B",,,0,1,2023,"-0.9","0.65","1.25","1.84",,,665161,2,4,"Top",,,,,608360,,,10.932956747597391,-135.91395267799513,-5.541119440408053,-13.551889146747058,29.789645609959297,-23.063485685619266,"3.35","1.67",,,,"94.6",2702,"7",718237,660271,608360,570482,592273,543685,687263,621493,545361,592669,"53.49",,,,,,,,26,2,"Sinker",1,0,0,1,0,1,0,1,"Standard","Standard",245,"0","0.027"
"ST","2023-05-09","81","-2.56","5.47","Ohtani, Shohei",667452,660271,,"swinging_strike",,,,,14,"Jeremy Pena caught stealing 2nd base, catcher Chris Okey to second baseman Brandon Drury.","R","R","R","LAA","HOU","S",,,0,0,2023,"1.74","0.61","0.85","1.47",,,665161,2,4,"Top",,,,,608360,,,4.332003424169973,-117.8456892347018,-3.468157661664063,15.229435894402465,23.798801613214074,-26.022409970989422,"3.33","1.65",,,,"81.7",2498,"6.9",718237,660271,608360,570482,592273,543685,687263,621493,545361,592669,"53.55",,,,,,,,26,1,"Sweeper",1,0,0,1,0,1,0,1,"Standard","Standard",71,"0","-0.036"
"SI","2023-05-09","94.7","-2.26","5.6","Ohtani, Shohei",665161,660271,"force_out","hit_into_play",,,,,4,"Jeremy Pena grounds into a force out, third baseman Anthony Rendon to second baseman Brandon Drury.   Kyle Tucker out at 2nd.    Jeremy Pena to 1st.","R","R","R","LAA","HOU","X",5,"ground_ball",0,1,2023,"-1.27","0.47","-0.47","2.55",,,663656,1,4,"Top",108.62,165.88,,,608360,,,7.616005213015677,-137.66152713534248,-3.3304722040975454,-17.920192055769338,31.992199555344317,-25.64622823705795,"3.56","1.76",6,"83.3",-23,"95.7",2195,"7",718237,660271,608360,570482,592273,543685,687263,621493,545361,592669,"53.5",0.049,0.044,"0",1,0,0,2,25,2,"Sinker",1,0,0,1,0,1,0,1,"Standard","Standard",284,"0.036","-0.339"
"SI","2023-05-09","93.8","-2.25","5.62","Ohtani, Shohei",665161,660271,,"called_strike",,,,,7,"Jeremy Pena grounds into a force out, third baseman Anthony Rendon to second baseman Brandon Drury.   Kyle Tucker out at 2nd.    Jeremy Pena to 1st.","R","R","R","LAA","HOU","S",,,0,0,2023,"-1.48","0.35","-0.37","1.71",,,663656,1,4,"Top",,,,,608360,,,8.224756093291893,-136.24330163424307,-5.156371996265198,-20.212681867557773,31.877526798735314,-26.828813893748055,"3.69","1.78",,,,"94.6",2090,"7",718237,660271,608360,570482,592273,543685,687263,621493,545361,592669,"53.51",,,,,,,,25,1,"Sinker",1,0,0,1,0,1,0,1,"Standard","Standard",224,"0","-0.057"
"FC","2023-05-09","93","-2.52","5.43","Ohtani, Shohei",663656,660271,"catcher_interf","foul",,,,,9,"Kyle Tucker reaches on catcher interference by Chris Okey.    Kyle Tucker to 1st.","R","L","R","LAA","HOU","S",2,,0,0,2023,"0.21","0.43","0.31","2.06",,,,1,4,"Top",,,,,608360,,,6.8506130278272535,-135.34342428931907,-3.8947181808659486,1.301237102322275,25.670994148330692,-26.28221280622732,"3.55","1.74",118,"73.4",11,"94.3",2376,"6.8",718237,660271,608360,570482,592273,543685,687263,621493,545361,592669,"53.72",,,"0.7",1,0,0,,24,1,"Cutter",1,0,0,1,0,1,0,1,"Standard","Standard",171,"-0.032","0.301"
"ST","2023-05-09","86","-2.18","5.96","Ohtani, Shohei",547989,660271,"strikeout","swinging_strike_blocked",,,,,14,"Jose Abreu strikes out swinging.","R","R","R","LAA","HOU","S",2,,0,2,2023,"1.36","0.22","1.36","0.62",,,,0,4,"Top",,,,,608360,,,5.709563930322917,-124.99698038801594,-6.8672060232957435,12.880829536920206,27.294766817469682,-28.568843278430567,"3.42","1.65",,,,"86.6",2579,"6.9",718237,660271,608360,570482,592273,543685,687263,621493,545361,592669,"53.59",,,"0",1,0,0,,23,3,"Sweeper",1,0,0,1,0,1,0,1,"Standard","Standard",48,"0.028","-0.149"
"ST","2023-05-09","83.1","-2.6","5.55","Ohtani, Shohei",547989,660271,,"called_strike",,,,,6,"Jose Abreu strikes out swinging.","R","R","R","LAA","HOU","S",,,0,1,2023,"1.62","0.22","0.38","2.27",,,,0,4,"Top",,,,,608360,,,3.691131239094839,-120.99984648669228,-1.4531761989387642,15.003881665487386,25.683450358017566,-29.91065769577878,"3.37","1.67",,,,"83.6",2428,"6.8",718237,660271,608360,570482,592273,543685,687263,621493,545361,592669,"53.71",,,,,,,,23,2,"Sweeper",1,0,0,1,0,1,0,1,"Standard","Standard",67,"0","-0.048"
"SI","2023-05-09","93.1","-2.2","5.69","Ohtani, Shohei",547989,660271,,"foul",,,,,5,"Jose Abreu strikes out swinging.","R","R","R","LAA","HOU","S",,,0,0,2023,"-1.19","0.39","-0.07","2.4",,,,0,4,"Top",,,,,608360,,,8.184682767241718,-135.33799148871924,-3.5419754096363363,-16.494953368335086,30.437811943065345,-26.728503233643455,"3.42","1.65",,,,"94",2086,"6.9",718237,660271,608360,570482,592273,543685,687263,621493,545361,592669,"53.55",,,,,,,,23,1,"Sinker",1,0,0,1,0,1,0,1,"Standard","Standard",315,"0","-0.037"
"FC","2023-05-09","93.4","-2.56","5.47","Ohtani, Shohei",670541,660271,"field_out","hit_into_play",,,,,6,"Yordan Alvarez grounds out, second baseman Brandon Drury to first baseman Gio Urshela.","R","L","R","LAA","HOU","X",4,"ground_ball",0,0,2023,"0.24","0.61","0.33","2.62",,,608324,2,3,"Top",148.12,148.87,,,608360,,,6.974790908507889,-135.99719582798343,-3.0059859854022477,1.6663532892944963,26.773956052358276,-24.142262494226678,"3.53","1.76",24,"99",-5,"94.8",2436,"6.9",718237,660271,608360,570482,592273,543685,687263,621493,545361,592669,"53.65",0.26,0.234,"0",1,0,0,2,18,1,"Cutter",0,0,0,0,0,0,0,0,"Strategic","Standard",155,"0.026","-0.243"
"ST","2023-05-09","85","-2.52","5.47","Ohtani, Shohei",608324,660271,"single","hit_into_play",,,,,3,"Alex Bregman singles on a sharp line drive to left fielder Taylor Ward.","R","R","R","LAA","HOU","X",7,"line_drive",0,1,2023,"1.81","0.39","0.71","2.86",,,,2,3,"Top",70.04,99.28,,,608360,,,3.981964019595707,-123.80958920493495,-0.5443386843691621,17.699206536105205,26.455842268470725,-28.27566363270269,"3.15","1.54",198,"100.8",10,"85.6",2667,"6.8",718237,660271,608360,570482,592273,543685,687263,621493,545361,592669,"53.69",0.749,0.706,"0.9",1,1,0,4,17,2,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",75,"-0.015","0.157"
"ST","2023-05-09","83.4","-2.63","5.53","Ohtani, Shohei",608324,660271,,"called_strike",,,,,9,"Alex Bregman singles on a sharp line drive to left fielder Taylor Ward.","R","R","R","LAA","HOU","S",,,0,0,2023,"1.43","-0.11","0.34","1.88",,,,2,3,"Top",,,,,608360,,,4.045755341053045,-121.35430581087364,-1.6485641706356513,13.119482526296661,26.928018606135613,-33.094079899860006,"3.17","1.56",,,,"83.7",2663,"6.8",718237,660271,608360,570482,592273,543685,687263,621493,545361,592669,"53.68",,,,,,,,17,1,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",69,"0","-0.021"
"SI","2023-05-09","95.6","-2.18","5.65","Ohtani, Shohei",643289,660271,"field_out","hit_into_play",,,,,9,"Mauricio Dubon grounds out, pitcher Shohei Ohtani to first baseman Gio Urshela.","R","R","R","LAA","HOU","X",1,"ground_ball",0,1,2023,"-1.25","0.25","0.47","1.69",,,,1,3,"Top",128.07,184.11,,,608360,,,9.894892877834192,-138.7253864186875,-5.351477567607883,-18.477785353100113,33.06045083979938,-27.79103533627536,"3.37","1.66",0,,-81,"96.2",2205,"6.9",718237,660271,608360,570482,592273,543685,687263,621493,545361,592669,"53.55",,,"0",,0,0,,16,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",218,"0.018","-0.146"
"ST","2023-05-09","83.5","-2.52","5.59","Ohtani, Shohei",643289,660271,,"foul",,,,,9,"Mauricio Dubon grounds out, pitcher Shohei Ohtani to first baseman Gio Urshela.","R","R","R","LAA","HOU","S",,,0,0,2023,"1.71","0.12","0.41","2.11",,,,1,3,"Top",,,,,608360,,,3.401326004345754,-121.62540869355482,-1.7940200025809547,16.187717042143408,25.552489525666772,-30.815618312065784,"3.37","1.66",159,"68.6",19,"84.1",2515,"6.8",718237,660271,608360,570482,592273,543685,687263,621493,545361,592669,"53.68",,,,,,,,16,1,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",65,"0","-0.027"
"ST","2023-05-09","85.9","-2.54","5.48","Ohtani, Shohei",455117,660271,"field_out","hit_into_play",,,,,5,"Martin Maldonado grounds out, third baseman Anthony Rendon to first baseman Gio Urshela.","R","R","R","LAA","HOU","X",5,"ground_ball",3,2,2023,"1.12","0.46","-0.03","2.25",,,,0,3,"Top",113.48,167.1,,,608360,,,3.703201495515897,-125.07580891737508,-2.362615692437721,11.017223392359538,25.249166284465385,-27.062878361066403,"3.13","1.48",4,"66.3",-31,"86.8",2495,"6.8",718237,660271,608360,570482,592273,543685,687263,621493,545361,592669,"53.67",0.06,0.054,"0",1,0,0,2,15,6,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",55,"0.025","-0.314"
"FF","2023-05-09","97.4","-2.3","5.66","Ohtani, Shohei",455117,660271,,"ball",,,,,14,"Martin Maldonado grounds out, third baseman Anthony Rendon to first baseman Gio Urshela.","R","R","R","LAA","HOU","B",,,2,2,2023,"-0.25","1.14","0.76","1.41",,,,0,3,"Top",,,,,608360,,,8.863968101014958,-141.42315619991962,-8.614127010790607,-5.272321262445057,30.792857063756593,-15.078559623910476,"3.26","1.56",,,,"98.6",2222,"7",718237,660271,608360,570482,592273,543685,687263,621493,545361,592669,"53.55",,,,,,,,15,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",213,"0","0.11"
"ST","2023-05-09","86.3","-2.18","5.99","Ohtani, Shohei",455117,660271,,"ball",,,,,14,"Martin Maldonado grounds out, third baseman Anthony Rendon to first baseman Gio Urshela.","R","R","R","LAA","HOU","B",,,1,2,2023,"1.15","0.37","1.88","1.19",,,,0,3,"Top",,,,,608360,,,7.392380031350282,-125.49573622645727,-6.010975298226366,10.649116758424038,25.045467691927193,-27.22109709925328,"3.1","1.5",,,,"87.2",2636,"6.9",718237,660271,608360,570482,592273,543685,687263,621493,545361,592669,"53.62",,,,,,,,15,4,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",137,"0","0.03"
"FF","2023-05-09","94.9","-2.12","5.79","Ohtani, Shohei",455117,660271,,"called_strike",,,,,4,"Martin Maldonado grounds out, third baseman Anthony Rendon to first baseman Gio Urshela.","R","R","R","LAA","HOU","S",,,1,1,2023,"-0.42","1.33","-0.42","2.29",,,,0,3,"Top",,,,,608360,,,5.442213473018246,-137.9966074713399,-6.541134535306187,-6.588680590942596,30.241219935235765,-13.93063042703005,"3.19","1.5",,,,"95.9",,"6.9",718237,660271,608360,570482,592273,543685,687263,621493,545361,592669,"53.62",,,,,,,,15,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",,"0","-0.053"
"ST","2023-05-09","82","-2.39","5.6","Ohtani, Shohei",455117,660271,,"called_strike",,,,,5,"Martin Maldonado grounds out, third baseman Anthony Rendon to first baseman Gio Urshela.","R","R","R","LAA","HOU","S",,,1,0,2023,"0.91","0.5","-0.04","2.33",,,,0,3,"Top",,,,,608360,,,3.6040371062428918,-119.38007788416425,-1.8132568570438043,7.961301909266574,23.00388604465637,-27.288637116116764,"3.19","1.5",,,,"82.7",,"6.7",718237,660271,608360,570482,592273,543685,687263,621493,545361,592669,"53.79",,,,,,,,15,2,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",,"0","-0.046"
"SI","2023-05-09","90.8","-2.2","5.78","Ohtani, Shohei",455117,660271,,"ball",,,,,14,"Martin Maldonado grounds out, third baseman Anthony Rendon to first baseman Gio Urshela.","R","R","R","LAA","HOU","B",,,0,0,2023,"-1.21","0.43","1.57","1.69",,,,0,3,"Top",,,,,608360,,,12.15462298306773,-131.6515044886173,-5.24993042042734,-16.623885250070035,28.042320618757945,-26.16254295535329,"3.33","1.5",,,,"91.7",1787,"7",718237,660271,608360,570482,592273,543685,687263,621493,545361,592669,"53.47",,,,,,,,15,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",209,"0","0.039"
"FF","2023-05-09","97.9","-2.46","5.68","Ohtani, Shohei",676694,660271,"strikeout","called_strike",,,,,3,"Jake Meyers called out on strikes.","R","R","R","LAA","HOU","S",2,,2,2,2023,"-0.41","1.23","0.63","2.81",,667452,,2,2,"Top",,,,,608360,,,9.41478527685375,-142.37313490888303,-5.188555436040211,-7.582710105525899,30.3529153828313,-14.452004293668258,"3.23","1.55",,,,"99.4",2284,"7",718237,660271,608360,570482,592273,543685,687263,621493,545361,592669,"53.53",,,"0",1,0,0,,11,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",198,"0.034","-0.237"
"ST","2023-05-09","84.6","-2.1","6.05","Ohtani, Shohei",676694,660271,,"ball",,,,,14,"Jake Meyers called out on strikes.","R","R","R","LAA","HOU","B",,,1,2,2023,"1.33","-0.04","1.33","0.95",,667452,,2,2,"Top",,,,,608360,,,5.379912010995676,-123.02786451678922,-5.472624103891265,12.303589436172386,25.68848411687319,-31.618057127298517,"3.14","1.55",,,,"85.2",2684,"6.8",718237,660271,608360,570482,592273,543685,687263,621493,545361,592669,"53.68",,,,,,,,11,4,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",60,"0","0.016"
"ST","2023-05-09","82.6","-2.13","5.94","Ohtani, Shohei",676694,660271,,"swinging_strike_blocked",,,,,14,"Jake Meyers called out on strikes.","R","R","R","LAA","HOU","S",,,1,1,2023,"1.27","0.16","0.53","0.63",,667452,,2,2,"Top",,,,,608360,,,3.6312484336253457,-120.16288017281859,-5.896350434500888,11.469805102695648,25.11725291006535,-29.605197229174394,"3.26","1.53",,,,"83.2",2618,"6.9",718237,660271,608360,570482,592273,543685,687263,621493,545361,592669,"53.61",,,,,,,,11,3,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",56,"0","-0.077"
"SI","2023-05-09","94.5","-2.18","5.67","Ohtani, Shohei",676694,660271,,"ball",,,,,14,"Jake Meyers called out on strikes.","R","R","R","LAA","HOU","B",,,0,1,2023,"-1.41","0.58","0.76","1.42",,,667452,2,2,"Top",,,,,608360,,,10.916778843061063,-137.17886791689025,-6.729707123174389,-20.151697308687762,29.31918916798355,-23.555063737278143,"3.28","1.55",,,,"95.6",1525,"7",718237,660271,608360,570482,592273,543685,687263,621493,545361,592669,"53.51",,,,,,,,11,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",185,"-0.01","0.027"
"ST","2023-05-09","82.1","-2.57","5.59","Ohtani, Shohei",676694,660271,,"foul",,,,,5,"Jake Meyers called out on strikes.","R","R","R","LAA","HOU","S",,,0,0,2023,"1.74","0.48","-0.2","2.53",,,667452,2,2,"Top",,,,,608360,,,2.014016885715743,-119.47598247639492,-1.2471316934277417,16.1309487157655,25.15244931869481,-27.61308324169308,"3.26","1.53",144,"63",63,"82.4",2608,"6.7",718237,660271,608360,570482,592273,543685,687263,621493,545361,592669,"53.8",,,,,,,,11,1,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",76,"0","-0.036"
"ST","2023-05-09","85.4","-2.2","6.17","Ohtani, Shohei",667452,660271,"strikeout","swinging_strike",,,,,14,"Corey Julks strikes out swinging.   Corey Julks to 1st.  Wild pitch by pitcher Shohei Ohtani.","R","R","R","LAA","HOU","S",,,0,2,2023,"1.65","0.07","2.11","0.7",,,,2,2,"Top",,,,,608360,,,6.869350799595078,-124.09508798308977,-6.718974443390604,15.565238438070761,26.182586294760164,-30.263045484594198,"3.33","1.65",,,,"85.9",2566,"6.8",718237,660271,608360,570482,592273,543685,687263,621493,545361,592669,"53.67",,,"0.7",1,0,0,,10,3,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",34,"-0.014","0.197"
"SI","2023-05-09","96.6","-2.14","5.71","Ohtani, Shohei",667452,660271,,"called_strike",,,,,5,"Corey Julks strikes out swinging.   Corey Julks to 1st.  Wild pitch by pitcher Shohei Ohtani.","R","R","R","LAA","HOU","S",,,0,1,2023,"-1.47","0.43","-0.22","2.78",,,,2,2,"Top",,,,,608360,,,8.534446578588815,-140.3386418617103,-3.1875527130685852,-21.379911885048248,33.13007828641781,-25.937779119737684,"3.39","1.67",,,,"97.4",1696,"6.9",718237,660271,608360,570482,592273,543685,687263,621493,545361,592669,"53.58",,,,,,,,10,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",191,"0","-0.025"
"ST","2023-05-09","81.4","-2.58","5.56","Ohtani, Shohei",667452,660271,,"called_strike",,,,,9,"Corey Julks strikes out swinging.   Corey Julks to 1st.  Wild pitch by pitcher Shohei Ohtani.","R","R","R","LAA","HOU","S",,,0,0,2023,"1.94","0.36","0.42","1.85",,,,2,2,"Top",,,,,608360,,,3.023037300293746,-118.5570183106373,-2.422079463099518,17.60572846736647,24.246560159217893,-28.485589483272165,"3.17","1.67",,,,"82.1",2538,"6.8",718237,660271,608360,570482,592273,543685,687263,621493,545361,592669,"53.66",,,,,,,,10,1,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",67,"0","-0.021"
"ST","2023-05-09","85.6","-2.39","5.98","Ohtani, Shohei",665161,660271,"strikeout","swinging_strike",,,,,14,"Jeremy Pena strikes out swinging.","R","R","R","LAA","HOU","S",2,,1,2,2023,"1.69","0.05","0.79","1.5",,,,1,2,"Top",,,,,608360,,,4.13799785554394,-124.66592750232681,-4.43686398595175,16.684542683802817,25.87611166277764,-30.901204426700172,"3.56","1.76",,,,"86.3",2664,"6.8",718237,660271,608360,570482,592273,543685,687263,621493,545361,592669,"53.74",,,"0",1,0,0,,9,4,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",57,"0.017","-0.123"
"FF","2023-05-09","98.6","-2.09","5.8","Ohtani, Shohei",665161,660271,,"ball",,,,,14,"Jeremy Pena strikes out swinging.","R","R","R","LAA","HOU","B",,,0,2,2023,"-0.16","1.34","2.13","1.63",,,,1,2,"Top",,,,,608360,,,11.94729939566909,-142.90128435978522,-9.014673433611632,-5.09967803616429,34.45738968518682,-11.792152915879186,"3.62","1.78",,,,"99.2",2367,"7",718237,660271,608360,570482,592273,543685,687263,621493,545361,592669,"53.54",,,,,,,,9,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",204,"0","0.015"
"SI","2023-05-09","94.1","-2.32","5.72","Ohtani, Shohei",665161,660271,,"foul",,,,,11,"Jeremy Pena strikes out swinging.","R","R","R","LAA","HOU","S",,,0,1,2023,"-1.32","0.4","-0.98","2.91",,,,1,2,"Top",,,,,608360,,,6.467848164565807,-136.91944017063844,-2.48481054506291,-18.005174418098,31.478770371269718,-26.75631579396836,"3.56","1.76",6,"93.6",-26,"94.9",1973,"6.8",718237,660271,608360,570482,592273,543685,687263,621493,545361,592669,"53.66",,,,,,,,9,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",201,"0","-0.038"
"ST","2023-05-09","82.6","-2.54","5.49","Ohtani, Shohei",665161,660271,,"called_strike",,,,,9,"Jeremy Pena strikes out swinging.","R","R","R","LAA","HOU","S",,,0,0,2023,"1.5","0.1","0.78","2.13",,,,1,2,"Top",,,,,608360,,,4.6757249178522455,-120.13677318290523,-1.2521002530084486,13.413350304374918,26.16629665357698,-31.218431724831678,"3.31","1.64",,,,"83",2506,"6.9",718237,660271,608360,570482,592273,543685,687263,621493,545361,592669,"53.62",,,,,,,,9,1,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",65,"0","-0.027"
"ST","2023-05-09","81.4","-2.56","5.69","Ohtani, Shohei",663656,660271,"field_out","hit_into_play",,,,,9,"Kyle Tucker grounds out softly, pitcher Shohei Ohtani to first baseman Gio Urshela.","R","L","R","LAA","HOU","X",1,"ground_ball",0,0,2023,"1.6","0.21","0.4","1.89",,,,0,2,"Top",127.57,178.35,,,608360,,,3.5851635557997703,-118.42924711577282,-2.2372861876579186,14.150249533175906,25.968677161959548,-29.992986550043913,"3.55","1.74",2,"55.5",-50,"81.5",2426,"6.7",718237,660271,608360,570482,592273,543685,687263,621493,545361,592669,"53.77",0.22,0.207,"0",1,0,0,1,8,1,"Sweeper",0,0,0,0,0,0,0,0,"Strategic","Standard",49,"0.023","-0.234"
